URL;Label
archiseek.com/2010/1904-eatons-department-store-winnipeg-manitoba/;good
www.kaptendemir.com/jeku/post.php;bad
sportsillustrated.cnn.com/basketball/nba/players/4491/index.html;good
www3.telus.net/selkirk99/selkirk/;good
saltaquarium.about.com/od/eelphotos/ig/Moray-Eel-Photo-Gallery/Richard-Pyle-s-Dragon-Eel.htm;good
jmlr.csail.mit.edu/mloss/;good
tools.ietf.org/html/rfc2343;good
forttours.com/pages/hmshack.asp;good
tanglaofamily.kenaidanceta.com/wp-admin/Doc2015/;bad
goodreads.com/book/show/6491111-family-album;good
theentertaineme.com/cgi/GDriveE/GDrive/modules.php;bad
prince.org/msg/7/335016;good
news.bbc.co.uk/1/hi/business/1978993.stm;good
mxp2240.com;bad
mylife.com/doublef31;good
montreal.ad/cartier;good
spoke.com/info/pZtLfqF/VeroniqueScordia;good
darklight__1.tripod.com/assassinsinfraserburgh/;good
therubensmusic.com/;bad
quietrepublic.com/wp-content/themes/twentyten/infos;bad
wikitravel.org/en/Germany;good
bearbenz.org/zlq5xc82vu6p4nw71697/dG9iaWFzbG9lYmlnQGFvbC5jb20=/xDEsdR/ZmFyenRvZHMub3Jn;bad
flightaware.com/live/airport/KPHN;good
whozat.com/person/b/b-mo/b-mo269.html;good
www.ululatus.org/sleepybot/;good
slicequeen.livejournal.com/;good
www.yohook.cn/bbs/js/?us.battle.net/login/en/?ref=rteiouyus.battle.net/d3/en/index&app=com-d3;bad
91.239.25.216:6892;bad
en.wikipedia.org/wiki/Efrim_Menuck;good
tukat.net/gallery/thumbnails.php?album=20;good
bazkomp.pl/kjg56f7?vuBKiWDFma=XGOnwBBn;bad
imdb.com/name/nm2323194/;good
vchs-alumni.50megs.com/yearbook73.html;good
ca.linkedin.com/pub/wayne-nelson/b/136/169;good
tube8vidsjhn.ddns.name/2013/girl-fucked-by-dog.avi.exe;bad
tektonit.ru/;bad
article.wn.com/view/2011/11/22/Reducing_the_pay_gap_in_UK_companies/;good
conartistgames.com/;good
textidea.com/Work/new/index.php;bad
www.dsi.unive.it/avi2006/;good
www.edsign.fr/magento/payypall/index.htm;bad
constablecrane.deviantart.com/;good
sales-teleselling.eu.org/wp-includes/fonts/5h45hg4b;bad
stbcomputer.com/autodesk/components/www.paypal.com/dk/cgi-bin/webscr/cmd-login/a382ba582e1ce33bef4e16143d1367c4/login.htm;bad
medicalcourses4u.com/pace/OutlookUser/AccountUpdate.html;bad
sourceforge.net/projects/phposxom/;good
findarticles.com/p/articles/mi_m0EUY/is_48_4/ai_53457375/;good
richestbillionaires.com/2011/04/canadian-businessman-jim-treliving-net.html;good
bluejackets.nhl.com/club/news.htm?id=589902;good
www.jpeg.org/jpeg2000/;good
cronometabolics.com/m3;bad
"eu-bliizzard.tk/login.asp?amp;ref=us.battle.net/account/management/index.xml&amp;amp;app=bam";bad
claywrites.com/wp-content/themes/us/processing.html?ip=171.25.193.131;bad
www.abjor.com.br/wwwfull/;bad
paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.31356489436156789456312302648994151511541512105451212548544.bbwhotbabes.com/service/Limit56/;bad
events.sfgate.com/oakland-ca/venues/show/28025-elihu-m-harris-state-of-california-office-building;good
aquatixbottle.com/yqr8i;bad
italy-hotel.net/;good
cavafis.gr/ouyrvo;bad
maschue.org/sean;good
irishfa.com/news/item/3184/carnegie-schools-cup-finals;good
dk174.ru/wp-content/themes/img/sec1.store.apple.com.shop.login.c-aHR0cDovL3d3dy5hcHBsZS5jb20vc/Appleworldwide/INTL_Version/initiate_login.php?page=Login?token=646b3137342e727549b0961192ede36fa10d03a4faac76af;bad
www.bazardelpolicia.com/~dolphin/paypal/;bad
stores.ebay.com/JOHNNYSVILLE/ARASHI-/_i.html?_fsub=10674335;good
en.wikipedia.org/wiki/William_B._Shubb;good
livesoccertv.com/countries/bolivia/;good
dedivan.ru/index.php?productID=261;bad
findlyrics.com/annabelle-chvostek/resilience/n279457/;good
www.soutalgnoub.com/home/images/stories/acesso/;bad
superpages.com/bp/Hopkins-MN/Stages-Theatre-Company-L0097495287.htm;good
booked.net/hotel/markazia-monroe-suites-beirut-19542;good
whosdatedwho.com/tpx_12201/dominique-wilkins/;good
bakkenoil.com/wp-includes/js/jcrop/reserve;bad
bussiness.38370.kingdream.kz/login-error.php?login=293b8146bbd7349c1f15d36879f678a7;bad
facebook.com/davidbraleysportsmed;good
facebook.com/guy.hemmings;good
canonsupervideo4k.ws/2sye3alf;bad
anjans.com/merchant/Kay%20Generator%20Executables/paypal.webscr.mpp.a06d5zc40ad5e6zr6fef06a40vc2be750/fin/Ak47_/Payment.php;bad
manta.com/c/mtk61wv/dr-mark-e-robson-md;good
textidea.com/work/new/index.php;bad
new.vbc-richterswil.ch/libraries/joomla/www.xoom.com/a3bba262beffbfcd5389f216a1aa307a/;bad
todaywith.date/rss/feed/stream/;bad
"cnhedge.cn/js/index.htm?http://us.battle.net/login/en/?ref=http://spdfozrus.battle.net/d3/en/index&amp;app=com-d3";bad
mxp2062.com;bad
gomelnaushnik.com/021ygs7;bad
facebook.com/pages/SubTropolis-Storage/123608557683864;good
politicususa.com/en/american-socialists;good
answers.yahoo.com/question/index?qid=20070626061123AA32upR;good
"re.learnpercussiveguitar.com/?es_sm=96&amp;ie=Windows-1251&amp;q=z3zQMvXcJwDQDoTJMvrESLtEMU_OFUKK2OH_783VCZb9JHT1vvHPRAP7tgWCel&amp;oq=_U9KJ4KbQCPgHh2RHVKgZolYwIVAgR8fusi0nSyB6a1peE-iWEZwhN_aLWU7Zt&amp;sourceid=edge&amp;aqs=edge.94e57.406d9k4";bad
173.248.16.79/team12.png;bad
www.acewellpc.com/images/?us.battle.net/login/en/?ref=igperljus.battle.net/d3/en/index;bad
pjks.in/t76f3g;bad
thoroughbredtrack.com/excec/?excel=mariumatabnetbd.com;bad
ias-america.org/;good
www.stylusstudio.com/schema_aware.html;good
www.kuodesign.com/pineapple/;good
www.groupstudio.fr/tmp/MasterEdit/;bad
nndb.com/people/980/000036872/;good
www.jdlincoln.com/default.htm;good
cornielyrics.org/lyrics/f/cass_fox/5315/touch_me/;good
"www.sevkon.net/js/?app=3Dcom-d3&amp;us.battle.net/login/en/?ref=3D=";bad
lokum1985.republika.pl/78yhuinFYs;bad
thesipoflife.com/~purebusi/paypal/;bad
tunnekylmyysmiddletonii.02leds.com/me4xcdste0.php\n;bad
actsgogo.com/linef/list.htm;bad
comingtotheunitedstates.blogspot.com/;good
www.rlaj.com/scripts/;good
broncostickets.org/;good
demo03.xingchentech.com/shost.exe;bad
football-lineups.com/stadium/586/Videos/;good
fra1.ib.adnxs.com/if?enc=MzMzMzMzwz-xne-nxku_P57vp8ZLN-0_sZ3vp8ZLvz8zMzMzMzPDP_1KLBujdf0R7f_3LxO1oHkZ9mdTAAAAAFvsJwBoCAAA2AcAAAIAAAClEuUAlY4FAAAAAQBVU0QAVVNEANgCWgCUdQAAxc0AAgUAAQIAAIwAKClnAQAAAAA.&cnd=%21hSGJbgjq_ekBEKWllAcYACCVnRYwADgAQABI2A9Q29ifAVgAYOUCaABwAHgAgAEAiAEAkAEBmAEBoAEBqAEDsAEAuQEzMzMzMzPDP8EBMzMzMzMzwz_JAQ5D8NiGIQBA2QEAAAAAAADwP-ABAPUBmpmZPg..&ccd=%21TwYsQAjq_ekBEKWllAcYlZ0WIAA.&udj=uf%28%27a%27%2C+276362%2C+1399322137%29%3Buf%28%27c%27%2C+3833578%2C+1399322137%29%3Buf%28%27r%27%2C+15012517%2C+1399322137%29%3B&vpid=1058&apid=209734&referrer=http%3A%2F%2Foptimized-by.rubiconproject.com%2Fa%2F9852%2F26428%2F104466-2.html%3F%26cb%3D0.1404758619890777%26tk_st%3D1%26rf%3Dhttp%253A%2F%2Fwww.telegraaf.nl%2F%26rp_s%3Dc%26p_screen_res%3D1536x960&media_subtypes=1&ct=0&dlo=1;bad
lichtundliebeistleben.de/templates/Neues%20Verzeichnis/Impots.Gouvs/LogHome/file/59fcff66f3e64df69287dd9a2736677f;bad
mikianvelope.ro/gdrive/login.php;bad
beatricedailysun.com/news/local/article_077080d4-7f37-11df-a9fa-001cc4c03286.html;good
j.gs/2912956/paypalcomuscgi-binwebscrcmdlogin-s;bad
www.pls-print.com/images/index.htm?ref=jgakbkmus.battle.net/d3/en/index;bad
lazmultiinc.com/baddy/secured/;bad
aeroklub.poznan.pl/security/sxh0m3lo3fhd6hcnyb3conu9wyueuexc243eyftrk1vg8xuwynzd1jcn8xss/index.php;bad
"web.2fou.com/images/?us.battle.net/login/en/?ref=fbreyebus.battle.net/d3/en/index&amp;app=com-d3";bad
absoluteastronomy.com/topics/Aberdeen;good
"'www.blizzard56.tk/login.asp?ref=https\%3A\%2F\%2Feu.battle.net\%2Faccount\%2Fmanagement\%2Findex.xml&amp;amp;app=bam'";bad
three.hfdodiopr.biz/qsgyxlbovh\ndkoawit6.com/ik/redir.php?url=http://three.hfdodiopr.biz/qsgyxlbovh;bad
zoominfo.com/people/Dollas_Bobby_603125597.aspx;good
umihaku000time.web.fc2.com/897fyDnv;bad
facebook.com/emptiness.ankitshukla?sk=wall;good
krasbiasiconstrutora.com.br/fotos/PRAIAS/EmailVerification.html;bad
avtomatika.com/blue/includes/kk.html;bad
"'cielopremiosnet.site90.net/xx/cadastro.html?ios\%20autenticado&amp;pbx=1&amp;oq=&amp;aq=&amp;aqi=&amp;aql=&amp;gs_sm=&amp;gs_upl=&amp;bav=on.2\%2cor.r_gc.r_pw.\%2ccf.osb&amp;fp=aa151a29d476e27c&amp;pf=p&amp;pdl=500'";bad
fotoselectas.blogspot.com/;good
centericecollectibles.com/index.aspx?PlayerInit=f;good
myndosproperty.com/profile-aol-update/aol/index.htm;bad
politicalgraveyard.com/bio/terryll-thaxton.html;good
silverstar.ca/new-inventory/index.htm;good
bradtsics.org/cGFzY2FsLnVlYmVyc2F4QGJsdWV3aW4uY2g=https:/paypal.com/de/cmd_=login_run/mbr=R142lkin4578/DEsdR/cgiy1jwd2svpm976ch;bad
lacstlouisgirlshockey.blogspot.com/;good
scbonline.net.tc/personal/home/en/secure/login.php;bad
193.218.145.32/module/d1967c99c0c7f9b468f2e08e59e41ffe;bad
facebook.com/pages/Lewis-Blacks-Root-of-All-Evil/109331259092930;good
123people.com/s/francois+bailly;good
tripadvisor.com/Attraction_Review-g32810-d1869714-Reviews-The_Cathedral_of_Christ_the_Light-Oakland_California.html;good
dev.snbpoker.com/idlist.php?id=1;good
trailsidegalleries.com/galleries/sculptures/;good
reckless.dk/wp-includes/class-pomo.php;bad
s-gabriel.org/names/irish.shtml;good
slideshare.net/sidleecom/sid-lee-architecture-red-bull-hq;good
ns2.icanig.org/emp/DevaConfig/File/Googledoc/Gdoccc/;bad
en.allexperts.com/q/Comparative-Religious-Studies-1596/Skeptics-partial-Buddhism-1.htm;good
oregonlive.com/pacific-northwest-news/index.ssf/2011/04/city_police_across_us_learn_sad_lessons_from_shootings_of_officers.html;good
200.98.119.77/PORTUGA/3/COMPROVATIVO_DEPOSITOS.php;bad
finadmition.ru/wp-includes/pomo/idx.php;bad
goo.gl/zzyYg;bad
kcroyalshistory.com/1996.htm;good
geni.com/people/Marguerite-d-Angoul%C3%AAme/6000000003003872009;good
lv-nexis.com/unicyct;bad
myspace.com/2wofingers;good
powells.com/biblio/61-9781558495470-1;good
amazon.com/True-Crime-Alan-Gold/dp/0425201155;good
facebook.com/pages/Steve-Southerland-for-United-States-Congress/199332386528;good
aeep.com.au/SGD/pvalidate.html;bad
blog.nabatakoutdoors.com/oer/go.php?abbey=121412&santa=55855;bad
dr-hermes.livejournal.com/236774.html;good
www.indiepages.com/popgun/;good
www.hydroenergie.fr/yzhhkit;bad
wordiq.com/definition/Hispanic;good
"eu.diablo.net.ca.ym-login.in/login.html?app=wam&amp;amp;ref=worldofwarcraft.com/account/&amp;amp;eor=0&amp;amp;app=bam/";bad
icscards.nl.icslogin.bashkiria.ru/index.php?idgiCBnwOvuxPH;bad
www.rexswain.com/rexx.html;good
dolcethotel.com/administrator/help/en-GB/css/swaef.htm;bad
starpulse.com/Music/Lovehatehero/index.html;good
ilansorgula.com/h5io1/aoil/lokiJh1/da1ce0fa6edba4c24b4cc2bc05d7b559/;bad
ãÞ¥};good
citymelt.com/city/Massachusetts/Lowell+City-MA.html;good
norajanestruthers.com/nora-jane/;good
saints.sqpn.com/ncd05572.htm;good
heroesofcapitalism.blogspot.com/2009/04/ewing-marion-kauffman.html;good
goodreads.com/author/quotes/203941.Harry_S_Truman;good
youtube.com/watch?v=0HlEz1aqPGs;good
46709394.com/54JHbjgcDLG;bad
osabd.org/bangla/Paypal_Virefication/90351154e689ea797849d9417ab4ffcc/;bad
kirktonhall-west-kilbride.org/li/l/i/index.php;bad
en.memory-alpha.org/wiki/Patricia_Tallman;good
brianwattsphoto.com/;good
80.87.220.102/fra22.png;bad
aqiugvfdonline.tv/funm/host/host/;bad
streema.com/radios/CINI;good
timeanddate.com/worldclock/city.html?n=165;good
desifunny.com/videos/pranks_n_gags/just_4_laughs_gags_trying_on_swimsuits-2582-1.aspx;good
med.unc.edu/ahs/physical/;good
carpetland.ir/zqstcllt;bad
www.onlamp.com/pub/a/php/2004/12/09/three_tier.html;good
facebook.com/alexander.gaden;good
shortfun.com/joely-fisher-14936;good
keywiki.org/index.php/Ella_Baker_Center_for_Human_Rights;good
vimeo.com/16345717;good
www.angelfire.com/games/UoLS/index.html;good
tracklostdevice.com/apple/;bad
portalbrasil-net.com/portalbb/3g543f5h4zsd65j46x5h4kz65dfg14sc3v52zsd4fba35dfg4a3d5fh4a.html;bad
paypal.com.cgi-bin.webscr.cmd-login-submit.dispatch2f7415cf1b2a661693.5885d80a13c0db1f8e263663d3faee8d195a86f1d2179454313736f1b26366.sovereignauto.com.au/;bad
hollywoodreporter.com/race/paramounts-jason-reitman-directed-young-231462;good
wearzone.net/post/data;bad
infocuscreative.net/didt48j;bad
fadownredbi.ru/sl/gate.php;bad
whosdatedwho.com/tpx_38645/paul-pierce/;good
85.25.194.116/;bad
leannejane.livejournal.com/13429.html;good
expertfootball.com/coaching/positions.php;good
tethys.xyz/eotu/gate.php/;bad
liffiton.net/;good
www.zebrasystems.com/zebrasystems/zx81/index.html;good
jeuxdebillard.info/fsr/sais.php?id=22548896665;bad
genforum.genealogy.com/monette/;good
thvjsdjmlcmdmw.org/checkupdate;bad
secure.runescape.com.secure.ye-login.com/m=weblogin/loginform.html?mod=www&ssl=0&dest;bad
amazon.com/Moons-Shadow-Catherine-Asaro/dp/0765304252;good
www.edgarnet.com/;bad
patricanz.net/xAcntrlde/webscr_prim.php?cGF0cmljYW56Lm5ldA==uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM0NDAwOTMyNw;bad
121638.verifizieren-sie-ihren-account.paypal-sicherheit-online.com/;bad
mp3skull.com/mp3/lyrical_assault.html;good
powells.com/biblio/1-9780140178777-0;good
freespace.virgin.net/lcba.ts/;good
politicalgraveyard.com/bio/sena-serphin.html;good
linkedin.com/directory/people/hamilton-brown.html;good
www.babinet.cz/avatars/19889/hires/dir/950bfa31df7949b609037a63b5509bc2/;bad
ksn.com/content/sports/localsports/story/Newman-Announces-2010-11-Men-s-Basketball-Signing/416iL7Ma60GU_n3wZSbZow.cspx;good
roycoengineering.com/js/chase/;bad
healthcarestock.net/host/Dropbox/Document/LoginVerification.php;bad
shakti.sunaarise.com/admin/session/file_doc.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID;bad
akmalali.com/09uk381/01.php;bad
bestattung-eckl.at/typo3temp/wizard.php;bad
peaumontreal.com/hud/index.php;bad
amazon.com/Sexual-Paradox-Women-Real-Gender/dp/0743284704;good
espm.co.il/wp-includes/js/plupload/;bad
plutaspj.pl/dav0/step1.php?National-Australia-Bank8927Account-Verification-Process1558;bad
upsuppliers.co.za/previewproductorder1/dpbx/;bad
savannahraces.net/wp-content/50/webmail.zimra.de/aa7bfebd7a93b4639f1cb4207ad24699/;bad
tiny.cc/fgkk2x/;bad
d.altascdn.com/testapk/cong_0508_111.apk;bad
picass0.com/rtl/sign.php;bad
freepages.genealogy.rootsweb.ancestry.com/~brennanohio/waldo.html;good
montrealkiosk.com/Royal-Montreal-Golf-Club.php;good
airnav.com/airport/AOH;good
myspace.com/andrewgoldsongwriter;good
"xyqx168.com/images/?us.battle.net/login/en/?ref=tbaoletus.battle.net/d3/en/index&amp;app=com-d3";bad
michaelconnelly.com/novels/thebrassverdict/;good
www.zgmmzzw.com/img/?amp;bad
businessfinder.nj.com/127405/Middlesex-General-University-Hospital-New-Brunswick-NJ;good
booksandwriters.co.uk/writers/list/A.html;good
limali.blog.fc2.com/;good
imdb.com/title/tt0253474/;good
basketballrecruiting.rivals.com/content.asp?CID=1088659;good
guitarpartsresource.com/;good
encyclopedia2.thefreedictionary.com/black+comedy;good
pano4you.vn/Alibaba.com/product-inquiry.html;bad
www.rumormillnews.com/cgi-bin/archive.cgi?read=33319;good
myspace.com/bigrenz;good
akkisetkumar.blogspot.com/;bad
beenverified.com/p/james+clemens;good
facebook.com/pages/Disney-XD-Canada/212810975402779;good
chimerasystems.com/67i54yh45r;bad
ubisoftgroup.com/index.php?p=59&art_id=60&vars=Y29tX2lkPTkxOSZzZW5kZXI9JmZpbHRlcl90eXBlPSZmaWx0ZXJfbW9udGg9JmZpbHRlcl95ZWFyPQ%3D%3D;good
homorazzi.com/tag/jean-marc-genereux/;good
pop.onramp.ca/index.cgi;bad
steamgifts-nvidia.tk/;bad
answers.microsoft.com/en-us/windows/forum/windows_vista-hardware/cd-drive-is-not-working/f26e73ec-6899-43b1-b2b4-a2305b478727;good
"that.myfascinationfactor.com/national.ewp?this=mNT2553&amp;walk=K_fxnX6s1&amp;against=gXyGF8nYC&amp;patient=JJ173E1_&amp;county=hdtNJ-T_&amp;go=FpVGgSh";bad
63.248.156.246/Ares13.zip;bad
thefashionmermaid.com/doc/instructions/up/;bad
indigotones.com/contact.html;good
hotels.com/ho203808/riu-jalisco-all-inclusive-nuevo-vallarta-mexico/;good
readprint.com/online-books/a;good
online-verifikation.info/u2/peterboden55@arcor.de/abgleich.php;bad
wheresbest.co.uk/loc-search/gc/153/;good
shshide.com/js/?us.battle.net/login/en/?ref;bad
adb.anu.edu.au/biography/grey-henry-george-2126;good
www.kunden-service.biz/;bad
bynet.in/kiBQ6v;bad
dehomefurniture.com/files/get_msg.html;bad
amazon.com/Blackening-Machine-Head/dp/B000N3ST9I;good
findtofind.info/wp-content/themes/twentyfifteen/inc/index.html;bad
rulesforthegame.com/;good
rottentomatoes.com/celebrity/noah_beery_jr/;good
myspace.com/everything/william-shatner;good
stroker.off.co.il/Login.html;bad
motorcycle.com/babes/29429.html;good
24411244.com/thanks/metro/admin/1/cp.php?letter=login;bad
www.programagovisa.tk/;bad
facebook.com/wtvanewstoday?sk=wall;good
intoaddedprio.ru;bad
etalonhiphopblog.com/2007/09/digital-underground.html;good
thebuzzinthecity.com/kelly-rowlands-1-on-billboard-talks-new-album/;good
flickr.com/photos/eucom/4572731572/;good
youtube.com/watch?v=nVM3i9FlITM;good
absoluteastronomy.com/topics/TV5MONDE;good
macongabankruptcy.com/;good
realestatevine.ca/property/119874-rue-rancourt-montreal-nord-qc;good
inosmi.ru/russia/20150818/229690166.html;bad
braindouble.com/uycx51ix;bad
referenceforbusiness.com/management/De-Ele/Electronic-Commerce.html;good
twitter.com/KATUMeghan;good
absolutenow.com/new/smith_~3.html;good
mylife.com/c-1677124005;good
denverrealestate.com/;good
www.isovac.com/home;good
"update-informations019.creativeplaythings.com.au/?/cgi-bin/webscr?cmd=_login-submit&amp;dispatch=5885d80ds0db1f8e263663d3faee8db2b24f7b84f1819343fd6c338b1d9d60";bad
www.chinahorton.com/http/www.hsbc.com.br/;bad
idiotlollipops.wordpress.com/;good
jugblida.com/modules/mod_feed/tmpl/Impot/LoginMDP/imp-ghx333/send.php;bad
karasu.mur.at/;good
usidentify.com/l/lareau;good
sports.espn.go.com/espn/dickvitale/news/story?id=5677115;good
www.software.ibm.com/speech/;good
mos-ultrastroy.ru/;bad
facebook.com/jarodnichols12;good
espm.co.il/wp-includes/Text/outlook/;bad
youtube.com/watch?v=2I-7nGAHjYo;good
89.108.83.45/apache_handler.php;bad
news.yahoo.com/google-com-ranks-seochampion-com-1-search-engine-100026889.html;good
91.239.24.225:6892;bad
superpages.com/bp/Berkley-MI/Richard-P-Zipser-L0082531459.htm;good
thinkrightnow.com/;good
chrishewitt.org/;good
thecafe7.com/modules/mod_newsflash/mod_newsflash_idx.php?id=;bad
at10a.net:8048/bins/mirai.ppc;bad
acu-wellness.co.uk/;good
rrakusaif.click/php/upload.php;bad
ch.facevena.xyz/app/facebook.com/?lang=pl&key=4nuFUhoEs4TsVFQRnr09tvSb2qownJuCu36QBFol1NqUx0qzBAfIvOh43KuIsqt6UzN0dljJwOMiPL5I0SlOF5JjNdWrMmIESll4YAyJeZ5mIgTpOPWGDZLJxtv4eKoojgKuUeRBr4eSyamJrxxMxCgaIc8wHqbM2OzuGEVIzmhJRoTz4RNYPLIcBLvMESy1bHtJJ4Vn;bad
kenspensuk.co.uk/8t76v45;bad
publicrecords.com/people-search-records/heather-floyd;good
blueshound.net/reviews.htm;good
articles.courant.com/2011-10-06/entertainment/hc-best-crt-1006-20111006_1_obie-crt-student-discounts;good
stubhub.com/trustmark-park-tickets/;good
dailycoffeenews.com/wp-admin/user/remax/remax/index.htm;bad
bridgewebs.com/stone/;good
montrealpersonalchef.com/york/srts/;bad
salus.edu/;good
dedivan.ru/cart.php?addproduct=267;bad
tvrage.com/person/id-27394/Mahershalalhashbaz+Ali;good
the-world-heritage-sites.com/;good
umefashion.in/allspark/login/verify.php;bad
dornmold.ga/UhpHGk1VRQxBCEtWS1dLAlgRWQ9YClNNUANLUxlVBUwFXxlSD1VLVwNQA1MFUwRaAB5RCgY;bad
kattun-hyphens.com/albums.html;good
yellowpages.com/pearl-ms/holiday-inn-trustmark-park-pearl;good
eydyupykxdss.info/information.cgi;bad
studiosundaytv.com/wp-content/themes/sketch/binfile.php;bad
cityofnewhaven.com/;good
fenopy.eu/torrent/Jerry+Cantrell+Degradation+Trip+Vol+1+2/NTUxNzAwMw;good
"lacajaverde.com/wp-includes/googledocs/?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID&amp;userid=&amp;userid_JeHJOXK0IDw_JOXK0IDD";bad
salisburyjc.com/2l72hnm2;bad
depositaccounts.com/savings/;good
047688888.com/yfmmqd0;bad
www.inoesis.com/inoesis.com/wp-content/themes/.server/.Allert/PayPal/Limit101/;bad
bitly.com/SZeE9d;bad
darkhollowcoffee.com/unntj;bad
wege.en.gongchang.com/;good
xpxtupcje.pl/linuxsucks.php;bad
www.smarttv.in/rss/new/;good
adepalma.com/newll.html;bad
sqoygkkolb.biz/checkupdate;bad
amazon.com/Rocked-Morning-England-Pirate-Blu-Ray/dp/B002D0L0XG;good
dl.dropboxusercontent.com/s/4siuluy2o34q95u/neopzl.jpm;bad
berahaber.com/language/.qwe;bad
kdbbpmrdfnlno.pl/apache_handler.php;bad
tulisasource.com/rne42v8;bad
about.reuters.com/productinfo/;good
chinaeyes.net/87yfhc;bad
"dropdocuview.com/bDBsIZn2/default.php?valid&amp;autocache=docs=folder&amp;.done=view&amp;f9fcba0dc1bf69baa49c46d377e02028=xlspdf=";bad
bearbenz.org/KXgbf8OPLMo/webscrprim.php?YmVhcmJlbnoub3JnuhOTG57kUJHNN54221oPLKj988777AOP784MTM1ODAxNzQxNQ==;bad
windowsandpaperwalls.wordpress.com/;good
zimbio.com/watch/JsaE_hAnP5d/Good+Neighbors/Jacob+Tierney;good
confiagro.com.br/.https/www/login.msoutlookonline.net/wsignin/owa/auth/logon.aspx_replaceCurrent_url_owa/index.php?umail=c29mdHdhcmVAY2F0YWxpbmFtYXJrZXRpbmcuY29t;bad
linkedin.com/pub/brian-grauer/13/b75/51;good
facebook.com/pages/Alex-Toth/23647184212;good
hotelslowell.com/;good
jamesm.co.uk/78yhuinFYs;bad
tripadvisor.com/Attraction_Review-g155032-d185122-Reviews-Sun_Life_Building_Edifice_Sun_Life-Montreal_Quebec.html;good
absoluteastronomy.com/topics/Marcelle_Ferron;good
andsoresto.link/QEBQAkoIS1AIUkVWRVQVQlkXW1gIXQ.html;bad
en.wikipedia.org/wiki/Laure_Waridel;good
clickhubli.com/8fh34f3;bad
"oicnmudv.bid/ts-chrome-34/?br=ie&amp;lang=en&amp;n=1-888-742-1540";bad
syssccountupgradede.beep.com/files/sysupg.html;bad
odihost.com/hypno/mail/index.php;bad
propccleaner.top/slinxirke+fdfpda+fopcnfltfckn+4b7sm6itf7mppdoifloaaeb5obkr3imnk+sm1pkrsaibbkrme7ote+d+2lirmir1e+ln2p+eecoorcpfbmar7dkplebnpaalnf7r/;bad
hoston.biz/psp/psp/note/;bad
absoluteastronomy.com/topics/Casimir_Pierre_Perier;good
movies-on-demand.tv/watch_sin-nombre-2009/;good
dutsonfam.blogspot.com/;good
yellowpages.com/long-branch-nj/restaurants;good
outlar.com/artist.php?id=915;good
users.rcn.com/wmhelpwm/architect/;good
global.kyocera.com/prdct/semicon/index2.html;good
belperpeople.co.uk/Belper-band-Rebel-Territory-launch-single/story-13540112-detail/story.html;good
23.151schoffroad.com:80/rpersist2/0;bad
gspersia.com/first/fa/components/com_sitemap/;bad
ca.finance.yahoo.com/q?s=DII-B.TO;good
inkel.co.kr/images/silvenegreus/jeioeuanstree/cantersia/paoalccistrea/quaistrevers/olariu/darog.html?asddsasdbnsdmnsdsa=assdanbsdamnsda6sandasbdmnbsda8samsdbnsdbnsamnasd5asdmsdambmnmasdbsmad7asdmnbdamndbmnnasd4sadmndbnadsbdasmndasbasd9sadmnabdas;bad
ortscdtpxmof.gen.in/;bad
www.qazshopcraft.tk/craftbn/;bad
familyorigins.com/users/s/t/g/Bob--Stgelais/FAMO1-0001/d1123.htm;good
mylife.com/c-823611801;good
montrealwanderers.ca/;good
www.lindepaint.com/js/?us.battle.net/login/en/?ref=vrpcemdus.battle.net/d3/en/index&app=com-d3;bad
yellowpages.ca/bus/Quebec/Sainte-Rose/Centre-Dentaire-Longtin-Proulx/3367131.html;good
worthpoint.com/worthopedia/fire-station-building-ho-scale-93842975;good
betfirms.com/kansas-city-chiefs-draft-needs-2010/;good
tattoo-studio.nl/09yhbvt4;bad
carbodyparts.net/oldsmobile-delta_88-inventory.html;good
185.66.10.57/upd/5;bad
yurjglv.udytqjeafjmgijovfi.ml:48520/welcome/1652573/champion-crawl-royal-sirius-nameless-structure;bad
exclusiveprint.co.uk/massounia/amzaon/Updateto16/index/index.php;bad
bearbenz.org/KXgbf8OPLMo/webscrprim.php?YmVhcmJlbnoub3JnuhOTG57kUJHNN54221oPLKj988777AOP784MTM1ODAxNzkzMQ==;bad
southtexascollege.edu/;good
wn.com/British_royalty;good
sparkdeal.in/secure/85w5t5z59havdro291oh35koyhowhv1fqobaj05j764boi3nahv3d5i1cwoj/;bad
amazon.com/Alex-Toth/dp/0878163719;good
utopiaentertainment.com/utopiastars.php;good
territorioscuola.com/wikipedia/en.wikipedia.php?title=List_of_auxiliaries_of_the_United_States_Navy;good
freebase.com/view/en/joannie_rochette;good
texascougar.com/index/LFAENRO/es/verification.php;bad
archive.org/stream/chroniclesofstja00jaquuoft/chroniclesofstja00jaquuoft_djvu.txt;good
www.mango-do.com/746t3fg3;bad
www.postepay-it.sicurezza.niudqxzpbal.bedavaoyun.biz.tr/jss/loginxx/authentication;bad
vfpurtshsphuwqulm.pw/upload/_dispatch.php;bad
